0,target_close_all_lags,260,LR,explained_variance,0.9702594329161988,0.9759739459974648,0.020727147430867485
1,target_close_all_lags,260,Lasso,explained_variance,0.9706783123038419,0.9756524799096657,0.020245889314869175
2,target_close_all_lags,260,Ridge,explained_variance,0.9702603839461622,0.9759754005187274,0.02072686029967775
3,target_close_all_lags,260,RandomForest,explained_variance,0.461954638813824,0.4862464868045008,0.3836661567421813
4,target_close_all_lags,260,XGB,explained_variance,0.41161134591935333,0.3779275301100844,0.4158222013653851
5,target_close_all_lags,260,SVR,explained_variance,0.9476181769680646,0.9517477464805827,0.030499460553091245
6,target_close_all_lags,260,LR,r2,0.9699303221594557,0.9752804934591207,0.02077025991288045
7,target_close_all_lags,260,Lasso,r2,0.9701503269196833,0.9734039865990384,0.020144262536403987
8,target_close_all_lags,260,Ridge,r2,0.9699291521186729,0.9752752856422617,0.02076903628026996
9,target_close_all_lags,260,RandomForest,r2,-0.45620985260043156,-0.10157314798936756,1.4179870009704179
10,target_close_all_lags,260,XGB,r2,-0.6469714986335912,-0.15928989581580777,1.4761477576366737
11,target_close_all_lags,260,SVR,r2,0.9398418381986259,0.9505163140000619,0.032835962863752614
12,target_close_all_lags,260,LR,neg_mean_absolute_error,-0.8854586780700819,-0.42572100061739404,0.8172609089806194
13,target_close_all_lags,260,Lasso,neg_mean_absolute_error,-0.8797374678499629,-0.4231378418241631,0.8057874134164387
14,target_close_all_lags,260,Ridge,neg_mean_absolute_error,-0.8854323473359841,-0.425770341657245,0.8172526888197117
15,target_close_all_lags,260,RandomForest,neg_mean_absolute_error,-7.100364769124762,-4.746534328157253,8.019335469034743
16,target_close_all_lags,260,XGB,neg_mean_absolute_error,-7.5239684357602385,-4.756323484274057,8.586514452357127
17,target_close_all_lags,260,SVR,neg_mean_absolute_error,-1.1438751234696756,-0.6470046137949456,0.8738779288824314
18,target_close_all_lags,260,LR,neg_mean_squared_error,-2.5783982100654246,-0.3372803171213647,3.7151451115883063
19,target_close_all_lags,260,Lasso,neg_mean_squared_error,-2.5482116204217276,-0.3384764269627324,3.6684548396718086
20,target_close_all_lags,260,Ridge,neg_mean_squared_error,-2.578293322187792,-0.33739889216228774,3.715065733430023
21,target_close_all_lags,260,RandomForest,neg_mean_squared_error,-177.099736913703,-29.488293460318832,337.823716464588
22,target_close_all_lags,260,XGB,neg_mean_squared_error,-200.16654280521345,-29.020005837194592,369.58364703707235
23,target_close_all_lags,260,SVR,neg_mean_squared_error,-3.4872135715097974,-0.7450558933129613,4.604257437511482
24,target_close_all_lags,260,LR,neg_median_absolute_error,-0.670469126877508,-0.31380627768849934,0.6717609373921554
25,target_close_all_lags,260,Lasso,neg_median_absolute_error,-0.6721539665764037,-0.32200635414355716,0.6739203859271874
26,target_close_all_lags,260,Ridge,neg_median_absolute_error,-0.6703587318845634,-0.3134413763338628,0.6719859679848824
27,target_close_all_lags,260,RandomForest,neg_median_absolute_error,-5.419101739329217,-3.6570600128173822,6.144732531247422
28,target_close_all_lags,260,XGB,neg_median_absolute_error,-6.275740517510309,-3.6955184936523438,7.015864566329371
29,target_close_all_lags,260,SVR,neg_median_absolute_error,-0.886557058599129,-0.5052499248492488,0.7195462127405837
0,target_close_all_attributes,260,LR,explained_variance,0.9410537073238784,0.9684204078724951,0.07622096456217223
1,target_close_all_attributes,260,Lasso,explained_variance,0.948508683856037,0.9636862962917552,0.04824241412949688
2,target_close_all_attributes,260,Ridge,explained_variance,0.9443093841493311,0.9684963710093168,0.06737446548866302
3,target_close_all_attributes,260,RandomForest,explained_variance,0.4450508563318937,0.47612881185849365,0.36944072607432143
4,target_close_all_attributes,260,XGB,explained_variance,0.41642076242381176,0.3540004485648033,0.3640971160535825
5,target_close_all_attributes,260,SVR,explained_variance,0.16646560356621387,0.46362948542884885,0.6440850839212233
6,target_close_all_attributes,260,LR,r2,0.8763624159952548,0.9680023558193628,0.25552970199290037
7,target_close_all_attributes,260,Lasso,r2,0.9062456565170227,0.9633953369903862,0.1578785995409646
8,target_close_all_attributes,260,Ridge,r2,0.8928534081605481,0.9680754179359399,0.20910853983611224
9,target_close_all_attributes,260,RandomForest,r2,-0.6065198876298151,-0.2002182903387506,1.3855888565529204
10,target_close_all_attributes,260,XGB,r2,-0.6375674621395875,-0.3164798533191724,1.4796894870579171
11,target_close_all_attributes,260,SVR,r2,-7.141280678171021,-1.3661656373814992,11.247113800978195
12,target_close_all_attributes,260,LR,neg_mean_absolute_error,-1.072015377648955,-0.6861869305428392,0.8231502931626937
13,target_close_all_attributes,260,Lasso,neg_mean_absolute_error,-1.163980933598262,-0.7423762032516666,0.9642905079243416
14,target_close_all_attributes,260,Ridge,neg_mean_absolute_error,-1.0553757813687148,-0.6853580629666741,0.8130389940186606
15,target_close_all_attributes,260,RandomForest,neg_mean_absolute_error,-7.177548590665124,-4.688354954792903,7.912571097977002
16,target_close_all_attributes,260,XGB,neg_mean_absolute_error,-7.187779689038921,-4.986226668724647,8.008002577396232
17,target_close_all_attributes,260,SVR,neg_mean_absolute_error,-19.287724927443858,-6.740343289588326,22.581594763369424
18,target_close_all_attributes,260,LR,neg_mean_squared_error,-3.0815119997305223,-0.8820540319641644,3.729771780961743
19,target_close_all_attributes,260,Lasso,neg_mean_squared_error,-3.730927725338815,-1.0090521169010769,4.873453771724298
20,target_close_all_attributes,260,Ridge,neg_mean_squared_error,-3.0125972927283704,-0.8800399857379201,3.7311061340183582
21,target_close_all_attributes,260,RandomForest,neg_mean_squared_error,-177.94587287419893,-28.621822348707905,328.36737875187333
