,strategy,test_len,model,metric,mean,median,std
16,target_class_all_returns,260,RandomForest,recall,0.6726435368208147,0.65625,0.04299137578339671
17,target_class_all_returns,260,SVC,recall,1.0,1.0,0.0
18,target_class_all_returns,260,KNN,recall,0.573727820171003,0.5625,0.026836414656462082
19,target_class_all_returns,260,GNB,recall,0.49673288054304193,0.4246575342465753,0.14813682647014526
20,target_class_all_returns,260,LogReg,roc_auc,0.5154061037096991,0.5166575971945099,0.026799679011923597
21,target_class_all_returns,260,RandomForest,roc_auc,0.515210650895269,0.5199471280942081,0.018857250970675806
22,target_class_all_returns,260,SVC,roc_auc,0.5182917525538631,0.5337659216534487,0.02209984219503448
23,target_class_all_returns,260,KNN,roc_auc,0.4968192596724143,0.5060160831972913,0.020231401138680643
24,target_class_all_returns,260,GNB,roc_auc,0.4942019679648373,0.4731241308422517,0.038603677878499915
0,target_class_all_returns,260,LogReg,accuracy,0.5128205128205128,0.5153846153846153,0.01580618975120249
1,target_class_all_returns,260,RandomForest,accuracy,0.5269230769230768,0.5230769230769231,0.014390989949130533
2,target_class_all_returns,260,SVC,accuracy,0.5423076923076923,0.5615384615384615,0.035667763444214226
3,target_class_all_returns,260,KNN,accuracy,0.514102564102564,0.5307692307692308,0.02633671613355657
4,target_class_all_returns,260,GNB,accuracy,0.4884615384615385,0.4653846153846154,0.03263569759322526
5,target_class_all_returns,260,LogReg,f1,0.581275337139075,0.588235294117647,0.029906667431293697
6,target_class_all_returns,260,RandomForest,f1,0.5990770474156785,0.593103448275862,0.03852895381979298
7,target_class_all_returns,260,SVC,f1,0.7025373313537678,0.7192118226600985,0.03046659917334858
8,target_class_all_returns,260,KNN,f1,0.5608513300019292,0.5413533834586465,0.028150983110359202
9,target_class_all_returns,260,GNB,f1,0.502245499271622,0.4714828897338402,0.0691407856690999
10,target_class_all_returns,260,LogReg,precision,0.5452506918430903,0.5492957746478874,0.030841499398149164
11,target_class_all_returns,260,RandomForest,precision,0.5528897034635086,0.5664739884393064,0.02930045472377816
12,target_class_all_returns,260,SVC,precision,0.5423076923076923,0.5615384615384615,0.035667763444214226
13,target_class_all_returns,260,KNN,precision,0.5486605182257356,0.5333333333333333,0.030246904034945007
14,target_class_all_returns,260,GNB,precision,0.5337220506502091,0.5299145299145299,0.012854740549124988
15,target_class_all_returns,260,LogReg,recall,0.6294594289172872,0.6510067114093959,0.07060781172929176
16,target_class_all_returns,260,RandomForest,recall,0.6488500199197083,0.636986301369863,0.02572315677537841
17,target_class_all_returns,260,SVC,recall,1.0,1.0,0.0
18,target_class_all_returns,260,KNN,recall,0.573727820171003,0.5625,0.026836414656462082
19,target_class_all_returns,260,GNB,recall,0.49673288054304193,0.4246575342465753,0.14813682647014526
20,target_class_all_returns,260,LogReg,roc_auc,0.5154061037096991,0.5166575971945099,0.026799679011923597
21,target_class_all_returns,260,RandomForest,roc_auc,0.5388766501973091,0.5551017992424242,0.0236239284685731
22,target_class_all_returns,260,SVC,roc_auc,0.5182917525538631,0.5337659216534487,0.02209984219503448
23,target_class_all_returns,260,KNN,roc_auc,0.4968192596724143,0.5060160831972913,0.020231401138680643
24,target_class_all_returns,260,GNB,roc_auc,0.4942019679648373,0.4731241308422517,0.038603677878499915
0,target_class_all_returns,260,LogReg,accuracy,0.4982905982905983,0.49615384615384617,0.02532569639321204
1,target_class_all_returns,260,RandomForest,accuracy,0.5098290598290598,0.5076923076923077,0.023577973032707217
2,target_class_all_returns,260,SVC,accuracy,0.5068376068376068,0.5038461538461538,0.042201801352576084
3,target_class_all_returns,260,KNN,accuracy,0.5239316239316238,0.5307692307692308,0.024712533837266584
4,target_class_all_returns,260,GNB,accuracy,0.48931623931623935,0.49230769230769234,0.034533510856131475
5,target_class_all_returns,260,LogReg,f1,0.4876543995045315,0.4981949458483754,0.08436482332530386
6,target_class_all_returns,260,RandomForest,f1,0.5174335769897941,0.4797047970479705,0.08585545647808367
7,target_class_all_returns,260,SVC,f1,0.45350874265204966,0.6597938144329897,0.32213451259351006
8,target_class_all_returns,260,KNN,f1,0.5348126459622119,0.5405405405405406,0.03285182061547382
9,target_class_all_returns,260,GNB,f1,0.3794615851827662,0.3627906976744186,0.1670458922303095
10,target_class_all_returns,260,LogReg,precision,0.5183886625331391,0.5179856115107914,0.056834203373200054
11,target_class_all_returns,260,RandomForest,precision,0.5236736896708927,0.5324675324675324,0.05284210527161863
12,target_class_all_returns,260,SVC,precision,0.34444444444444444,0.49230769230769234,0.2460477276006283
13,target_class_all_returns,260,KNN,precision,0.5416723360338609,0.5474452554744526,0.037067263296114206
14,target_class_all_returns,260,GNB,precision,0.534238305445368,0.5333333333333333,0.07875998947211975
15,target_class_all_returns,260,LogReg,recall,0.48731105027147237,0.5294117647058824,0.14703937192663716
16,target_class_all_returns,260,RandomForest,recall,0.5323971887106601,0.5603448275862069,0.12400197979061683
17,target_class_all_returns,260,SVC,recall,0.6666666666666666,1.0,0.4714045207910317
18,target_class_all_returns,260,KNN,recall,0.5379008440255881,0.547945205479452,0.07944085055816968
19,target_class_all_returns,260,GNB,recall,0.3722469954485214,0.26174496644295303,0.25900724465735997
20,target_class_all_returns,260,LogReg,roc_auc,0.49432214435212846,0.48605124521072796,0.03326351157442291
21,target_class_all_returns,260,RandomForest,roc_auc,0.5213698031883808,0.5132388978542823,0.03489779475687391
22,target_class_all_returns,260,SVC,roc_auc,0.488803798402856,0.4842493500211621,0.020250367148451503
23,target_class_all_returns,260,KNN,roc_auc,0.5147465970460983,0.5156841856060606,0.020584185156677686
24,target_class_all_returns,260,GNB,roc_auc,0.494678816906606,0.48418888687345063,0.04065826519335159
0, target_class_returns_all_attributes,260,LogReg,accuracy,0.4987179487179487,0.5,0.007903094875601247
1, target_class_returns_all_attributes,260,RandomForest,accuracy,0.4564102564102564,0.4576923076923077,0.02043253519296054
2, target_class_returns_all_attributes,260,SVC,accuracy,0.5435897435897435,0.5653846153846154,0.0363976142732779
3, target_class_returns_all_attributes,260,KNN,accuracy,0.5333333333333333,0.5384615384615384,0.02538332035028632
4, target_class_returns_all_attributes,260,GNB,accuracy,0.5192307692307693,0.49230769230769234,0.03807498052542945
5, target_class_returns_all_attributes,260,LogReg,f1,0.5497659795734448,0.5220588235294117,0.0821868630959213
6, target_class_returns_all_attributes,260,RandomForest,f1,0.26701379997154645,0.14545454545454545,0.2707614447228122
7, target_class_returns_all_attributes,260,SVC,f1,0.7017307171170265,0.7167919799498746,0.030043554285189046
8, target_class_returns_all_attributes,260,KNN,f1,0.5887937518289758,0.583941605839416,0.018033808410951955
9, target_class_returns_all_attributes,260,GNB,f1,0.6378600091721042,0.6597938144329897,0.08448433453310202
10, target_class_returns_all_attributes,260,LogReg,precision,0.5467808561580761,0.5631067961165048,0.0335782009600295
11, target_class_returns_all_attributes,260,RandomForest,precision,0.5678932365897902,0.5,0.0975771834081886
12, target_class_returns_all_attributes,260,SVC,precision,0.5435340022296544,0.5652173913043478,0.03636430650227143
13, target_class_returns_all_attributes,260,KNN,precision,0.5696898417486653,0.5620915032679739,0.04240033843922
14, target_class_returns_all_attributes,260,GNB,precision,0.5394716394716395,0.553030303030303,0.03433943484184603
15, target_class_returns_all_attributes,260,LogReg,recall,0.6167776136955655,0.47651006711409394,0.25645533170263574
16, target_class_returns_all_attributes,260,RandomForest,recall,0.33303765016395454,0.1095890410958904,0.3910117141554975
17, target_class_returns_all_attributes,260,SVC,recall,0.9931506849315069,1.0,0.009686394262829405
18, target_class_returns_all_attributes,260,KNN,recall,0.6224379711777145,0.5771812080536913,0.08551276006733256
19, target_class_returns_all_attributes,260,GNB,recall,0.8333333333333334,1.0,0.23570226039551584
20, target_class_returns_all_attributes,260,LogReg,roc_auc,0.5037099574987515,0.503658020436544,0.011978712258537652
21, target_class_returns_all_attributes,260,RandomForest,roc_auc,0.5102324164052887,0.5089787774351533,0.01228345636754043
22, target_class_returns_all_attributes,260,SVC,roc_auc,0.47825785298921475,0.47001922614756064,0.015500663961563913
23, target_class_returns_all_attributes,260,KNN,roc_auc,0.5282999205129338,0.5200047348484849,0.0377387994867866
24, target_class_returns_all_attributes,260,GNB,roc_auc,0.47463901909082207,0.47122086037010324,0.011014812289091019
0,target_class_returns_all_attributes,260,LogReg,accuracy,0.4987179487179487,0.5,0.007903094875601247
1,target_class_returns_all_attributes,260,RandomForest,accuracy,0.4615384615384615,0.4653846153846154,0.02683134555955944
2,target_class_returns_all_attributes,260,SVC,accuracy,0.5435897435897435,0.5653846153846154,0.0363976142732779
3,target_class_returns_all_attributes,260,KNN,accuracy,0.5333333333333333,0.5384615384615384,0.02538332035028632
4,target_class_returns_all_attributes,260,GNB,accuracy,0.5192307692307693,0.49230769230769234,0.03807498052542945
5,target_class_returns_all_attributes,260,LogReg,f1,0.5497659795734448,0.5220588235294117,0.0821868630959213
6,target_class_returns_all_attributes,260,RandomForest,f1,0.27371273712737126,0.17073170731707316,0.27533128470761553
7,target_class_returns_all_attributes,260,SVC,f1,0.7017307171170265,0.7167919799498746,0.030043554285189046
8,target_class_returns_all_attributes,260,KNN,f1,0.5887937518289758,0.583941605839416,0.018033808410951955
9,target_class_returns_all_attributes,260,GNB,f1,0.6378600091721042,0.6597938144329897,0.08448433453310202
10,target_class_returns_all_attributes,260,LogReg,precision,0.5467808561580761,0.5631067961165048,0.0335782009600295
11,target_class_returns_all_attributes,260,RandomForest,precision,0.7439759036144578,0.75,0.21154501727519454
12,target_class_returns_all_attributes,260,SVC,precision,0.5435340022296544,0.5652173913043478,0.03636430650227143
13,target_class_returns_all_attributes,260,KNN,precision,0.5696898417486653,0.5620915032679739,0.04240033843922
14,target_class_returns_all_attributes,260,GNB,precision,0.5394716394716395,0.553030303030303,0.03433943484184603
15,target_class_returns_all_attributes,260,LogReg,recall,0.6167776136955655,0.47651006711409394,0.25645533170263574
16,target_class_returns_all_attributes,260,RandomForest,recall,0.34053938356164387,0.0684931506849315,0.4340650343155641
17,target_class_returns_all_attributes,260,SVC,recall,0.9931506849315069,1.0,0.009686394262829405
18,target_class_returns_all_attributes,260,KNN,recall,0.6224379711777145,0.5771812080536913,0.08551276006733256
19,target_class_returns_all_attributes,260,GNB,recall,0.8333333333333334,1.0,0.23570226039551584
20,target_class_returns_all_attributes,260,LogReg,roc_auc,0.5037099574987515,0.503658020436544,0.011978712258537652
21,target_class_returns_all_attributes,260,RandomForest,roc_auc,0.5085059928752373,0.5156813266041816,0.030287910581578193
22,target_class_returns_all_attributes,260,SVC,roc_auc,0.47825785298921475,0.47001922614756064,0.015500663961563913
23,target_class_returns_all_attributes,260,KNN,roc_auc,0.5282999205129338,0.5200047348484849,0.0377387994867866
24,target_class_returns_all_attributes,260,GNB,roc_auc,0.47463901909082207,0.47122086037010324,0.011014812289091019
