,strategy,test_len,model,metric,mean,median,std
22,target_close_all_attributes,260,XGB,neg_mean_squared_error,-194.18175907332767,-37.097163420813516,438.752816266196
23,target_close_all_attributes,260,SVR,neg_mean_squared_error,-626.0222914178428,-53.05543920346098,1368.479660963993
24,target_close_all_attributes,260,LR,neg_median_absolute_error,-0.6376347720952794,-0.4330792727771069,0.5064314333985026
25,target_close_all_attributes,260,Lasso,neg_median_absolute_error,-0.7280212285831398,-0.5685885917588802,0.5814833168736487
26,target_close_all_attributes,260,Ridge,neg_median_absolute_error,-0.6283108106369494,-0.4216502704364622,0.511368116258242
27,target_close_all_attributes,260,RandomForest,neg_median_absolute_error,-7.3550290331387895,-4.357870223066239,9.722718550411653
28,target_close_all_attributes,260,XGB,neg_median_absolute_error,-7.614016744825575,-4.826396942138672,9.202541578015785
29,target_close_all_attributes,260,SVR,neg_median_absolute_error,-13.907073709961203,-6.594679605086341,18.529480107245238
0,target_return_1d_all_returns,260,LR,explained_variance,-0.01135552906850807,-0.004995040359315528,0.015787850925011327
1,target_return_1d_all_returns,260,Lasso,explained_variance,6.113602196686527e-06,0.0,1.7291878283173075e-05
2,target_return_1d_all_returns,260,Ridge,explained_variance,-0.010259133927399473,-0.004471344490530882,0.014950030154606265
3,target_return_1d_all_returns,260,RandomForest,explained_variance,-0.001169345076704557,-0.0025864698836950417,0.028199239984042966
4,target_return_1d_all_returns,260,XGB,explained_variance,-0.11919104986321997,-0.07391201674498316,0.14110145133984914
5,target_return_1d_all_returns,260,SVR,explained_variance,-0.06258937140122188,-0.05942230951021599,0.03615701227920656
6,target_return_1d_all_returns,260,LR,r2,-0.017510578776097113,-0.006477324767426573,0.01824843107419181
7,target_return_1d_all_returns,260,Lasso,r2,-0.0028612106663944304,-0.0008176785011908549,0.003683714053027618
8,target_return_1d_all_returns,260,Ridge,r2,-0.016382240518329236,-0.005749220933095156,0.017515731852714177
9,target_return_1d_all_returns,260,RandomForest,r2,-0.012933063941600147,-0.017441963196918042,0.03791717399686551
10,target_return_1d_all_returns,260,XGB,r2,-0.141387789962374,-0.07513302885709772,0.18784991745952742
11,target_return_1d_all_returns,260,SVR,r2,-4.240897825120595,-3.739251001891752,3.173653695108981
12,target_return_1d_all_returns,260,LR,neg_mean_absolute_error,-0.011787830904203597,-0.010836224045090182,0.002980772729053341
13,target_return_1d_all_returns,260,Lasso,neg_mean_absolute_error,-0.011680753112005714,-0.010583744509690563,0.0029475354386959557
14,target_return_1d_all_returns,260,Ridge,neg_mean_absolute_error,-0.0117779650676596,-0.010798964275244047,0.002983451139097684
15,target_return_1d_all_returns,260,RandomForest,neg_mean_absolute_error,-0.011714696085576699,-0.010610989861859127,0.0030565280713724073
16,target_return_1d_all_returns,260,XGB,neg_mean_absolute_error,-0.012592554307492641,-0.011083256698036678,0.003915338487229746
17,target_return_1d_all_returns,260,SVR,neg_mean_absolute_error,-0.03144378678810987,-0.03423171402574436,0.006493321562795265
18,target_return_1d_all_returns,260,LR,neg_mean_squared_error,-0.00030451610877629056,-0.00025607325854616186,0.00014531291181247482
19,target_return_1d_all_returns,260,Lasso,neg_mean_squared_error,-0.0002995992732942566,-0.00024739943237786114,0.00014225953024336757
20,target_return_1d_all_returns,260,Ridge,neg_mean_squared_error,-0.00030421508314841934,-0.0002557432352579621,0.0001452801392313858
21,target_return_1d_all_returns,260,RandomForest,neg_mean_squared_error,-0.000302981308454055,-0.0002494019507909463,0.00014664700632254497
22,target_return_1d_all_returns,260,XGB,neg_mean_squared_error,-0.00035516344305929024,-0.0002645414096939122,0.00022688222367268855
23,target_return_1d_all_returns,260,SVR,neg_mean_squared_error,-0.0012753570174400327,-0.001413312983991439,0.0003844255823953022
