,strategy,test_len,model,metric,mean,median,std
0,target_close_all_lags,260,LR,explained_variance,0.9751065128730213,0.9793290812701635,0.01842392665504156
1,target_close_all_lags,260,Lasso,explained_variance,0.9721390354092816,0.9794461352316802,0.02020130441185648
2,target_close_all_lags,260,Ridge,explained_variance,0.9740774558787505,0.9793291057039378,0.019507298084659397
3,target_close_all_lags,260,RandomForest,explained_variance,0.2658734788269683,0.08478867771144671,0.34705839027810603
4,target_close_all_lags,260,XGB,explained_variance,0.21194775442450428,-0.0023595100728257545,0.38510261801837786
5,target_close_all_lags,260,SVR,explained_variance,0.9228790484556626,0.9790439182353123,0.10113447780757975
6,target_close_all_lags,260,LR,r2,0.97260296920669,0.97892572972025,0.019442365904924607
7,target_close_all_lags,260,Lasso,r2,0.9457246712741405,0.9790539529567323,0.08156214406232
8,target_close_all_lags,260,Ridge,r2,0.9696613776961003,0.9789257020101482,0.023159483513671024
9,target_close_all_lags,260,RandomForest,r2,-1.1511465937451626,-1.0565146480547134,1.4684999947023236
10,target_close_all_lags,260,XGB,r2,-1.3848772858854153,-1.6523520741427582,1.5540217722920577
11,target_close_all_lags,260,SVR,r2,0.7273301696936456,0.9667171866410768,0.6214300297828778
12,target_close_all_lags,260,LR,neg_mean_absolute_error,-1.6331530239709493,-0.932401297727469,2.053100419991699
13,target_close_all_lags,260,Lasso,neg_mean_absolute_error,-1.6444297042763134,-0.9272881587974959,2.0409646460582813
14,target_close_all_lags,260,Ridge,neg_mean_absolute_error,-1.635509805781414,-0.9325001876355214,2.0512664084656866
15,target_close_all_lags,260,RandomForest,neg_mean_absolute_error,-11.172686408072403,-13.071419894585246,10.266474184377316
16,target_close_all_lags,260,XGB,neg_mean_absolute_error,-11.671997808696878,-12.785903094365047,11.486581743130289
17,target_close_all_lags,260,SVR,neg_mean_absolute_error,-1.8160294254534328,-1.06568322376425,2.034681591415597
18,target_close_all_lags,260,LR,neg_mean_squared_error,-12.051299431364434,-1.5682039679248474,24.110712929829994
19,target_close_all_lags,260,Lasso,neg_mean_squared_error,-11.96465492459284,-1.5832207699421101,23.957377679337043
20,target_close_all_lags,260,Ridge,neg_mean_squared_error,-12.051425599109509,-1.5686822531830134,24.110701970129906
21,target_close_all_lags,260,RandomForest,neg_mean_squared_error,-463.4973010368291,-213.12526844891727,684.8063038931997
22,target_close_all_lags,260,XGB,neg_mean_squared_error,-529.7771431727967,-206.56771686119347,886.586153571014
23,target_close_all_lags,260,SVR,neg_mean_squared_error,-12.536188328277133,-2.1156835790197634,24.36081667472308
24,target_close_all_lags,260,LR,neg_median_absolute_error,-1.2368562238896474,-0.6808897373539509,1.6060234606415908
25,target_close_all_lags,260,Lasso,neg_median_absolute_error,-1.2354495137233579,-0.7123138233757231,1.5514358241075823
26,target_close_all_lags,260,Ridge,neg_median_absolute_error,-1.2398971429445584,-0.6809758376081732,1.6039923882168803
27,target_close_all_lags,260,RandomForest,neg_median_absolute_error,-6.590844978108124,-4.818042106628418,5.4944082767452525
28,target_close_all_lags,260,XGB,neg_median_absolute_error,-7.428821020656162,-5.519542694091797,6.999676590731518
29,target_close_all_lags,260,SVR,neg_median_absolute_error,-1.4066970603865876,-0.7719516248096845,1.6550244130753404
0,target_close_all_attributes,260,LR,explained_variance,0.9719140641587816,0.9788477469633547,0.020418350266976852
1,target_close_all_attributes,260,Lasso,explained_variance,0.9423912860529357,0.9727078519875243,0.08487462080805032
2,target_close_all_attributes,260,Ridge,explained_variance,0.9702726683489487,0.9788460821180313,0.021866002542542784
3,target_close_all_attributes,260,RandomForest,explained_variance,0.25407843220911747,0.08969152153274873,0.3440107339507553
4,target_close_all_attributes,260,XGB,explained_variance,0.21281626978296753,0.01655865077533747,0.34360031844942923
5,target_close_all_attributes,260,SVR,explained_variance,0.06190050747376224,0.08775200148618567,0.44079113912099527
6,target_close_all_attributes,260,LR,r2,0.9636907805311503,0.9781443774644983,0.029007177415753566
7,target_close_all_attributes,260,Lasso,r2,0.7800970362758767,0.971618597636771,0.5333718556140362
8,target_close_all_attributes,260,Ridge,r2,0.9596103783621213,0.9781392946788352,0.03727394779763894
9,target_close_all_attributes,260,RandomForest,r2,-1.144513342496735,-1.0729145569286058,1.4941571842409573
10,target_close_all_attributes,260,XGB,r2,-1.4339031251837469,-1.6785017460915634,1.659778991593564
11,target_close_all_attributes,260,SVR,r2,-6.509563135837666,-5.342529647300276,5.598685288877281
12,target_close_all_attributes,260,LR,neg_mean_absolute_error,-1.7054578992859766,-1.0628444863344815,2.077626305523324
13,target_close_all_attributes,260,Lasso,neg_mean_absolute_error,-1.9225595620133562,-1.08464090926926,2.351750736801011
14,target_close_all_attributes,260,Ridge,neg_mean_absolute_error,-1.7044019693165064,-1.0150358213740254,2.0755032095421173
15,target_close_all_attributes,260,RandomForest,neg_mean_absolute_error,-11.304292303499132,-13.004864034897242,10.186376035353993
16,target_close_all_attributes,260,XGB,neg_mean_absolute_error,-11.825717455097752,-13.11413306089548,10.509509461237212
17,target_close_all_attributes,260,SVR,neg_mean_absolute_error,-33.81751921674412,-21.283899925416573,41.54492263380922
18,target_close_all_attributes,260,LR,neg_mean_squared_error,-12.811956475016169,-2.02769117667446,24.985009712316046
19,target_close_all_attributes,260,Lasso,neg_mean_squared_error,-16.04068726096505,-2.125030705727693,32.420849662078055
20,target_close_all_attributes,260,Ridge,neg_mean_squared_error,-12.792366538140008,-1.8781907080731777,24.998952315872355
21,target_close_all_attributes,260,RandomForest,neg_mean_squared_error,-465.0787801394047,-210.09580987391078,683.9903114273064
