Date,open,high,low,close,volume,lag_1,lag_2,lag_3,lag_4,lag_5,lag_10,lag_21,lag_42,lag_63,return_1d,return_2d,return_3d,return_4d,return_5d,return_10d,return_21d,return_42d,return_63d,rsi,bb_high,bb_low,atr,macd,sma_10,sma_20,sma_50,ema_10,ema_20,ema_50,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,target_close,target_return_1d,target_class
2012-04-18,9.440999984741211,9.672499656677246,9.437000274658203,9.553500175476074,80038.0,9.419500350952148,9.274999618530273,9.42300033569336,9.534500122070312,9.398500442504883,9.982999801635742,9.276000022888184,8.996500015258789,9.472000122070312,0.014225789004868039,0.03002701546093789,0.013849075149493073,0.0019927686991980664,0.016491964214865762,-0.043023102744056296,0.02991592840698254,0.0619129838573409,0.00860431295982167,50.26358860800115,9.640581170594105,9.241619070494762,0.25930438822046004,-0.005741256256529326,9.576800028483072,9.731950044631958,9.399630012512207,9.534000556827834,9.534000556827834,9.474324296171794,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.555000305175781,0.00015702409296625142,0
2012-04-19,9.646499633789062,9.727499961853027,9.487500190734863,9.555000305175781,80048.0,9.553500175476074,9.419500350952148,9.274999618530273,9.42300033569336,9.534500122070312,9.69950008392334,9.616499900817871,9.125,9.72249984741211,0.00015702409296625142,0.014385046889449526,0.030188754518771344,0.014008273880923072,0.002150105704861849,-0.014897652198288314,-0.0063952161676681385,0.04712332111515405,-0.017228032385201097,50.30518304321032,9.652866239005958,9.237534075325096,0.25792548699886747,-0.004352057708139512,9.58901669184367,9.730375051498413,9.406540012359619,9.535355379301896,9.535355379301896,9.477488061230774,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9.49899959564209,-0.005860879931459229,0
2012-04-20,9.616999626159668,9.673999786376953,9.489999771118164,9.49899959564209,64872.0,9.555000305175781,9.553500175476074,9.419500350952148,9.274999618530273,9.42300033569336,9.719499588012695,9.58650016784668,9.11299991607666,9.546500205993652,-0.005860879931459229,-0.005704776137848144,0.008439857925362837,0.024150941921797342,0.008065293138200591,-0.02268635235527494,-0.009127478294745028,0.04235703754199216,-0.00497570935176217,48.66888800990222,9.67045309185218,9.250346926458368,0.25264509616029046,-0.007681351256014324,9.592916679382324,9.724325037002563,9.411040000915527,9.53300984487223,9.53300984487223,9.478331650815532,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9.411999702453613,-0.009158847972621231,0
2012-04-23,9.44950008392334,9.44950008392334,9.275500297546387,9.411999702453613,69620.0,9.49899959564209,9.555000305175781,9.553500175476074,9.419500350952148,9.274999618530273,9.593500137329102,9.619999885559082,9.029000282287598,9.304499626159668,-0.009158847972621231,-0.01496604899580245,-0.014811374933105026,-0.0007962894229073259,0.014770899143718763,-0.018919104839458467,-0.021621640912668272,0.042418806976598944,0.011553558021724086,46.157021651898916,9.612277661470012,9.363322390409872,0.25056325344139135,-0.01714239777999893,9.599450016021729,9.70732502937317,9.414300003051757,9.525202738909739,9.525202738909739,9.475730397938595,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.516500473022461,0.011102929650710136,1
2012-04-24,9.434000015258789,9.53499984741211,9.325499534606934,9.516500473022461,67526.0,9.411999702453613,9.49899959564209,9.555000305175781,9.553500175476074,9.419500350952148,9.348999977111816,9.751999855041504,8.944499969482422,9.350000381469727,0.011102929650710136,0.0018423916333674129,-0.004029286334241711,-0.0038728949363073806,0.010297799082358727,0.01791640777844883,-0.024148829524161308,0.06394996986881751,0.017807495696225972,49.526727752094835,9.611681311858504,9.402718788849505,0.24763018625309025,-0.016023299851362083,9.611016686757406,9.675975036621093,9.419090003967286,9.524641302400882,9.524641302400882,9.477329224412472,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.720999717712402,0.021488912365386748,1
2012-04-25,9.583499908447266,9.739999771118164,9.579999923706055,9.720999717712402,79102.0,9.516500473022461,9.411999702453613,9.49899959564209,9.555000305175781,9.553500175476074,9.398500442504883,10.143500328063965,8.956500053405762,9.390000343322754,0.021488912365386748,0.0328304318983601,0.023370894991106228,0.017373041050213534,0.017532793129192648,0.034313907540931776,-0.04165234846817445,0.0853569653043138,0.03525019832667242,55.40806598973857,9.743876324264082,9.337523593338457,0.24590655138470544,0.0013494180435085212,9.627400016784668,9.648425006866455,9.421919994354248,9.53730958725969,9.53730958725969,9.486884930032076,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.799500465393066,0.008075378043436165,1
2012-04-26,9.678500175476074,9.817999839782715,9.651000022888184,9.799500465393066,204680.0,9.720999717712402,9.516500473022461,9.411999702453613,9.49899959564209,9.555000305175781,9.534500122070312,10.272000312805176,8.92650032043457,9.666000366210938,0.008075378043436165,0.029737821499915773,0.041170928090704884,0.03163500184680901,0.025588712967894223,0.02779383711048844,-0.04599881552019491,0.09779870202435559,0.013811307068516188,57.45736733491472,9.881377894037911,9.297822087651543,0.2402703560639787,0.021207311730043088,9.650283368428548,9.635500049591064,9.426610012054443,9.554225127784424,9.554225127784424,9.49914436279133,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11.342499732971191,0.157456930894307,1
2012-04-27,11.241499900817871,11.434499740600586,11.01099967956543,11.342499732971191,442338.0,9.799500465393066,9.720999717712402,9.516500473022461,9.411999702453613,9.49899959564209,9.42300033569336,10.057999610900879,9.1899995803833,9.768500328063965,0.157456930894307,0.16680383318027392,0.19187717849908226,0.2051105069642445,0.19407308304075044,0.203703632483909,0.12770930321752738,0.2342220077117907,0.16113009694899394,78.43546797188712,11.370013432303468,8.546586604317627,0.3398938502885173,0.1596120724396286,9.720983346303305,9.691100025177002,9.468990001678467,9.669597682957763,9.669597682957763,9.571432808680736,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,11.595000267028809,0.02226145382429512,1
2012-04-30,11.197500228881836,11.692000389099121,11.15250015258789,11.595000267028809,195138.0,11.342499732971191,9.799500465393066,9.720999717712402,9.516500473022461,9.411999702453613,9.274999618530273,10.230500221252441,8.98449993133545,9.607500076293945,0.02226145382429512,0.18322360491502088,0.19277858283462712,0.21841009727247052,0.23193801886820165,0.25013485109621647,0.1333756919277327,0.2905559970665319,0.20686965130907753,80.15961085271718,12.16541730541427,8.624382957036904,0.35415144930442544,0.2863724025222236,9.79906670252482,9.764575052261353,9.520960006713867,9.793817204510734,9.793817204510734,9.650788395282621,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.501999855041504,-0.00802073392372038,1
2012-05-01,11.470000267028809,11.648500442504883,11.420000076293945,11.501999855041504,135098.0,11.595000267028809,11.342499732971191,9.799500465393066,9.720999717712402,9.516500473022461,9.419500350952148,10.125499725341797,9.001999855041504,9.722000122070312,-0.00802073392372038,0.014062166702694778,0.1737332832077323,0.18321162319179818,0.2086375540722738,0.22108386076750364,0.1359439205014883,0.2777160675691295,0.18308986943235483,77.6956314628802,12.485294101368295,9.098705913890493,0.34517637194060485,0.3750037120007992,9.873266696929932,9.844550037384034,9.568500003814698,9.904022536803042,9.904022536803042,9.723384923116303,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.512499809265137,0.0009128807473450795,1
2012-05-02,11.390999794006348,11.571999549865723,11.369999885559082,11.512499809265137,91868.0,11.501999855041504,11.595000267028809,11.342499732971191,9.799500465393066,9.720999717712402,9.553500175476074,9.90250015258789,8.96500015258789,8.972999572753906,0.0009128807473450795,-0.007115175149953856,0.014987884531288742,0.17480476172449055,0.184291754302645,0.20505569663544176,0.16258516858053196,0.28416058151899404,0.2830157536418818,77.77868124861882,12.510958671570618,9.789641380309265,0.3349494642524645,0.44100825324543536,9.936466693878174,9.921025037765503,9.616490001678466,10.007795264058661,10.007795264058661,9.79354629120057,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.47249984741211,-0.0034744810002806936,0
2012-05-03,11.487000465393066,11.626500129699707,11.40149974822998,11.47249984741211,81110.0,11.512499809265137,11.501999855041504,11.595000267028809,11.342499732971191,9.799500465393066,9.555000305175781,9.982999801635742,9.012999534606934,9.086000442504883,-0.0034744810002806936,-0.00256477203974792,-0.010564934609362475,0.011461328410969696,0.1707229249008395,0.2006802177910607,0.14920365374867672,0.27288366135619,0.262656756403294,76.60842233581856,11.64887020001432,11.32092960467318,0.3270959583394118,0.4845045976824949,9.999333349863688,10.009675025939941,9.665359992980957,10.102292333952432,10.102292333952432,9.859387607130435,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11.19950008392334,-0.023796013695336904,0
2012-05-04,11.390000343322754,11.486000061035156,11.187000274658203,11.19950008392334,91704.0,11.47249984741211,11.512499809265137,11.501999855041504,11.595000267028809,11.342499732971191,9.49899959564209,9.69950008392334,9.054499626159668,9.383999824523926,-0.023796013695336904,-0.02718781589815078,-0.026299754384501606,-0.03410954497604468,-0.012607419212201543,0.17901890311284974,0.15464714542208302,0.2368988399498606,0.19346763569355874,68.98004396735917,11.725659644852396,11.186940300215962,0.3250890889135219,0.49128375139125957,10.05198335647583,10.083675050735474,9.710459995269776,10.173079930724748,10.173079930724748,9.911941037592902,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11.258000373840332,0.00522347332279316,1
2012-05-07,11.118000030517578,11.343500137329102,11.114500045776367,11.258000373840332,66286.0,11.19950008392334,11.47249984741211,11.512499809265137,11.501999855041504,11.595000267028809,9.411999702453613,9.719499588012695,9.18850040435791,9.156999588012695,0.00522347332279316,-0.01869683821527024,-0.022106357406406763,-0.02121365712713197,-0.029064241951486602,0.19613267421858138,0.1582901230558318,0.22522717292376693,0.22944205311290267,69.67684772675172,11.654327143806617,11.12347284398635,0.3182255891020371,0.4956630687189527,10.102183373769124,10.166900062561036,9.756490001678467,10.243074798022528,10.243074798022528,9.964727678230055,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.194999694824219,-0.0055960807358387266,1
2012-05-08,11.157500267028809,11.269499778747559,10.90999984741211,11.194999694824219,90448.0,11.258000373840332,11.19950008392334,11.47249984741211,11.512499809265137,11.501999855041504,9.516500473022461,9.593500137329102,9.381999969482422,9.209500312805176,-0.0055960807358387266,-0.0004018383914815571,-0.02418828993495148,-0.0275787291814239,-0.02669102452498484,0.176377779474713,0.16693589769843742,0.1932423503772207,0.2155925201781408,67.90771538394327,11.601755889922236,11.053244033783818,0.32117375640442364,0.48841988062148545,10.137233352661132,10.259200048446655,9.80185998916626,10.304489307493604,10.304489307493604,10.01297363966512,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.14900016784668,-0.004108935080972431,1
2012-05-09,11.029500007629395,11.288999557495117,11.008000373840332,11.14900016784668,74240.0,11.194999694824219,11.258000373840332,11.19950008392334,11.47249984741211,11.512499809265137,9.720999717712402,9.348999977111816,9.215999603271484,9.27400016784668,-0.004108935080972431,-0.009682021884359737,-0.004509122344590333,-0.028197836902861484,-0.03157434505457424,0.14689851780700613,0.19253398172442138,0.20974399390045773,0.2021781287540514,66.57849011544542,11.483240358655644,11.026359708483026,0.3183041440651637,0.4735095016908293,10.166466681162516,10.346725034713746,9.841040000915527,10.358973879129286,10.358973879129286,10.057523699593808,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.334500312805176,0.016638276272833208,1
2012-05-10,11.195500373840332,11.454000473022461,11.09749984741211,11.334500312805176,92968.0,11.14900016784668,11.194999694824219,11.258000373840332,11.19950008392334,11.47249984741211,9.799500465393066,9.398500442504883,9.169500350952148,9.24899959564209,0.016638276272833208,0.01246097559479642,0.006795162233481866,0.012054129904925492,-0.012028724030714422,0.15664062192077655,0.20599029410529157,0.23610882588910265,0.22548392348786828,69.19696575809033,11.354891563822516,11.099508689473382,0.32103246417553427,0.471229193560184,10.209016704559327,10.436725044250489,9.888040008544921,10.421911068398698,10.421911068398698,10.107601213837391,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11.383999824523926,0.004367154294647513,1
2012-05-11,11.297499656677246,11.534000396728516,11.286499977111816,11.383999824523926,83872.0,11.334500312805176,11.14900016784668,11.194999694824219,11.258000373840332,11.19950008392334,11.342499732971191,9.534500122070312,9.229499816894531,9.277000427246094,0.004367154294647513,0.02107809248716097,0.01688254889252816,0.011191992050060051,0.016473926444755538,0.0036588135357940033,0.1939797240310921,0.23343626961079722,0.2271207610479007,69.87521264217321,11.43705602509145,11.091144124444682,0.31578017527847463,0.4680211730985224,10.247466691335042,10.534775018692017,9.93568000793457,10.483981310729359,10.483981310729359,10.157656061315295,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11.146499633789062,-0.020862631271587828,0
2012-05-14,11.279999732971191,11.364500045776367,11.125499725341797,11.146499633789062,61932.0,11.383999824523926,11.334500312805176,11.14900016784668,11.194999694824219,11.258000373840332,11.595000267028809,9.42300033569336,9.11299991607666,9.579500198364258,-0.020862631271587828,-0.01658658730669571,-0.00022428325589485265,-0.004332296771529132,-0.009904133624862754,-0.03868051944035644,0.18290345290207233,0.2231427341643022,0.1635784125451949,62.73734964852503,11.439179510911828,11.044420342603797,0.3116887412715928,0.44122830797052615,10.281500021616617,10.628350019454956,9.979309997558595,10.526724428346114,10.526724428346114,10.196434240627992,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.219499588012695,0.006549137094334467,0
2012-05-15,11.324999809265137,11.530500411987305,11.149999618530273,11.219499588012695,114274.0,11.146499633789062,11.383999824523926,11.334500312805176,11.14900016784668,11.194999694824219,11.501999855041504,9.274999618530273,9.221500396728516,9.5649995803833,0.006549137094334467,-0.01445012640959964,-0.010146078046560092,0.006323384976648638,0.0021884675173151624,-0.02456096944784647,0.20964960101966557,0.2166674733314553,0.17297439416752103,63.95611464685087,11.44037049117834,11.053029319612675,0.31685388676635345,0.42103186231861933,10.325400002797444,10.718349981307984,10.023439998626708,10.571419599937506,10.571419599937506,10.236554450329352,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.20300006866455,-0.0014706109856961191,0
2012-05-16,11.25,11.399999618530273,11.125,11.20300006866455,105236.0,11.219499588012695,11.146499633789062,11.383999824523926,11.334500312805176,11.14900016784668,11.512499809265137,9.419500350952148,9.2524995803833,9.22350025177002,-0.0014706109856961191,0.0050688948756805186,-0.015899486880653124,-0.011601768098419174,0.004843474751539123,-0.02688379984610323,0.189341223128902,0.2108079520929249,0.21461481681150918,63.45096754093783,11.43337850029638,11.081621270821783,0.31386429617806205,0.39909415136335724,10.36606667836507,10.800824975967407,10.066410007476806,10.612166726952154,10.612166726952154,10.27445427849936,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.918000221252441,-0.02543960061281003,0
2012-05-17,11.2524995803833,11.300000190734863,10.904500007629395,10.918000221252441,90110.0,11.20300006866455,11.219499588012695,11.146499633789062,11.383999824523926,11.334500312805176,11.47249984741211,9.553500175476074,9.276000022888184,8.996500015258789,-0.02543960061281003,-0.02687279984237323,-0.02049965639831508,-0.040934610897270685,-0.036746224364403,-0.04833293820306728,0.14282723825965404,0.1770159761009793,0.21358308261375347,55.32271317863696,11.475268762909105,10.873130971587967,0.31969543095859115,0.35462337402521094,10.406683349609375,10.868974971771241,10.101000003814697,10.631897920132818,10.631897920132818,10.2996913742936,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.692500114440918,-0.020653975292341142,0
2012-05-18,10.970499992370605,10.981499671936035,10.64050006866455,10.692500114440918,104634.0,10.918000221252441,11.20300006866455,11.219499588012695,11.146499633789062,11.383999824523926,11.19950008392334,9.555000305175781,9.616499900817871,9.125,-0.020653975292341142,-0.04556814702264722,-0.04697174499073398,-0.040730232293904045,-0.060743123747537986,-0.045269875055424125,0.11904759528358899,0.11189104400984129,0.1717808344592786,49.87822753722414,11.44154741741303,10.630252433050838,0.32121715755236924,0.2977516923875658,10.439116700490315,10.928649997711181,10.127210006713867,10.635807739120438,10.635807739120438,10.315095638613103,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10.905500411987305,0.019920532641259037,1
2012-05-21,10.701499938964844,10.99899959564209,10.640999794006348,10.905500411987305,71596.0,10.692500114440918,10.918000221252441,11.20300006866455,11.219499588012695,11.146499633789062,11.258000373840332,9.49899959564209,9.58650016784668,9.11299991607666,0.019920532641259037,-0.0011448808400649213,-0.026555356141554465,-0.02798691452877977,-0.02162106757454174,-0.03131106325703403,0.1480683099502902,0.1375893413703344,0.196697082455626,54.43925172691504,11.386541375053426,10.588858786689737,0.32384448927261017,0.2667924021066419,10.482850042978923,11.003325033187867,10.161000022888183,10.653207266402172,10.653207266402172,10.338248766980719,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.766500473022461,-0.01274585610139034,0
2012-05-22,10.915499687194824,10.943499565124512,10.697999954223633,10.766500473022461,74662.0,10.905500411987305,10.692500114440918,10.918000221252441,11.20300006866455,11.219499588012695,11.194999694824219,9.411999702453613,9.619999885559082,9.029000282287598,-0.01274585610139034,0.0069207722973601005,-0.013876144455014616,-0.038962741494843356,-0.04037605344486439,-0.03827594760899067,0.14391211361978073,0.11917885666344241,0.19243550076561178,51.167012134212264,11.246956900281337,10.547243615465735,0.3182484265317722,0.22840786442374572,10.530100059509277,11.065825033187867,10.19294002532959,10.660516505538965,10.660516505538965,10.355042951531376,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.86400032043457,0.009055853167555528,1
2012-05-23,10.73550033569336,10.8774995803833,10.559000015258789,10.86400032043457,84876.0,10.766500473022461,10.905500411987305,10.692500114440918,10.918000221252441,11.20300006866455,11.14900016784668,9.516500473022461,9.751999855041504,8.944499969482422,0.009055853167555528,-0.0038054275351837585,0.016039298962646775,-0.004945951614175437,-0.03025972919327058,-0.025562816676067412,0.14159615199221864,0.11402794113231995,0.21460119151447898,53.28798708825961,11.002589277415067,10.656011339040012,0.3182663650026822,0.20350933566889573,10.578950055440266,11.122975063323974,10.22563003540039,10.673644493596745,10.673644493596745,10.375002064037384,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.76200008392334,-0.009388828562474694,0
2012-05-24,10.848999977111816,10.883000373840332,10.635000228881836,10.76200008392334,62822.0,10.86400032043457,10.766500473022461,10.905500411987305,10.692500114440918,10.918000221252441,11.334500312805176,9.720999717712402,10.143500328063965,8.956500053405762,-0.009388828562474694,-0.0004179992477961747,-0.01315852759092373,0.006499880171949357,-0.014288343484866295,-0.05050952517377871,0.10708778895591942,0.06097498258546663,0.20158544294665925,50.80207579806293,10.951281926147782,10.644918635375657,0.31324734928524034,0.17354597563307195,10.619866720835368,11.171100044250489,10.258610038757324,10.679344854262977,10.679344854262977,10.390178456974088,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.644499778747559,-0.010918073244703619,0
2012-05-25,10.749500274658203,10.798999786376953,10.611000061035156,10.644499778747559,43428.0,10.76200008392334,10.86400032043457,10.766500473022461,10.905500411987305,10.692500114440918,11.383999824523926,9.799500465393066,10.272000312805176,8.92650032043457,-0.010918073244703619,-0.020204393889251215,-0.01133150874609612,-0.023932935067597194,-0.004489159240553264,-0.06495959743281998,0.08622881506446234,0.03626357618759224,0.19246058327922078,48.02283240533882,10.970295006179358,10.606705421066737,0.3043010904321372,0.13871943301966816,10.660583368937175,11.136200046539306,10.287070026397705,10.677096784874886,10.677096784874886,10.400151842141675,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10.737500190734863,0.008736945269423257,1
2012-05-29,10.71500015258789,10.827500343322754,10.614500045776367,10.737500190734863,53878.0,10.644499778747559,10.76200008392334,10.86400032043457,10.766500473022461,10.905500411987305,11.146499633789062,11.342499732971191,10.057999610900879,9.1899995803833,0.008736945269423257,-0.0022765185836669533,-0.011643973303440358,-0.002693566248407553,-0.015405090541996236,-0.03669308361293744,-0.05333917182979264,0.06755822291915181,0.16838962796633972,50.33859832449075,10.895125200804204,10.614675137940912,0.29777960522601216,0.11727166830422497,10.709333388010661,11.09332504272461,10.316770038604737,10.680993778801335,10.680993778801335,10.41338118914533,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.46150016784668,-0.025704309009124682,0
