Date,open,high,low,close,volume,lag_1,lag_2,lag_3,lag_4,lag_5,lag_10,lag_21,lag_42,lag_63,return_1d,return_2d,return_3d,return_4d,return_5d,return_10d,return_21d,return_42d,return_63d,rsi,bb_high,bb_low,atr,macd,sma_10,sma_20,sma_50,ema_10,ema_20,ema_50,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,target_close,target_return_1d,target_class
2012-04-03,16.074996948242188,16.138259887695312,15.906378746032715,16.00550651550293,82102.591,16.112606048583984,15.971136093139648,16.149717330932617,16.332780838012695,16.115097045898438,15.778109550476074,15.298906326293945,14.573125839233398,16.573129653930664,-0.006646940461283557,0.0021520336538891627,-0.008929618548398466,-0.020037881225227205,-0.006800488391933146,0.014412180641754757,0.0461863203904036,0.09828918600382308,-0.03424960464803406,57.441371370856466,16.36941492181539,15.85928380865336,0.26745277647902366,0.22482944961048545,15.574481296539307,15.724398565292358,15.279608211517335,15.69608754614555,15.69608754614555,15.546833122077262,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.81945514678955,-0.01162420998880409,0
2012-04-04,15.901646614074707,15.915345191955566,15.718583106994629,15.81945514678955,65348.026,16.00550651550293,16.112606048583984,15.971136093139648,16.149717330932617,16.332780838012695,15.939753532409668,15.067523002624512,14.852579116821289,16.644611358642578,-0.01162420998880409,-0.018193885018382594,-0.009497192026010737,-0.020450028776076046,-0.03142916667493856,-0.007547066858688778,0.049904164343008706,0.06509819085045154,-0.04957497619339557,51.93713299012745,16.244703859485107,15.778664594494389,0.2688435359096863,0.19649504392772776,15.597071647644043,15.759703779220581,15.306616973876952,15.7040467461871,15.7040467461871,15.5575241818699,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.748969078063965,-0.004455657168438654,1
2012-04-05,15.746975898742676,15.851334571838379,15.655569076538086,15.748969078063965,93095.642,15.81945514678955,16.00550651550293,16.112606048583984,15.971136093139648,16.149717330932617,16.0909366607666,15.113350868225098,15.170388221740723,16.413726806640625,-0.004455657168438654,-0.016028073662678666,-0.022568476472617394,-0.013910532962718603,-0.0248145676272038,-0.02125218624074454,0.042056736152087604,0.038138829927508056,-0.0405001092322137,49.98301844688377,16.193403193345855,15.669665959486178,0.2636236758661582,0.16643364317905096,15.61883176167806,15.791061210632325,15.337914657592773,15.706944961146897,15.706944961146897,15.565031824857902,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.712106704711914,-0.0023406213555523525,1
2012-04-09,15.653326988220215,15.823938369750977,15.573875427246094,15.712106704711914,87635.252,15.748969078063965,15.81945514678955,16.00550651550293,16.112606048583984,15.971136093139648,16.0047607421875,15.121820449829102,15.112604141235352,16.189817428588867,-0.0023406213555523525,-0.006785849517669584,-0.0183311793667279,-0.024856273570175613,-0.01621859502775136,-0.018285436576641168,0.03903539635596487,0.039669044320481905,-0.029506862939256195,48.94584225584646,16.188118104003642,15.571339293457298,0.2626550520546385,0.1380439957931241,15.636216576894125,15.829155874252319,15.369167518615722,15.70727797686077,15.70727797686077,15.570799467205118,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.6129789352417,-0.006309005617972763,0
2012-04-10,15.778857231140137,15.803264617919922,15.55544376373291,15.6129789352417,99652.126,15.712106704711914,15.748969078063965,15.81945514678955,16.00550651550293,16.112606048583984,16.172630310058594,14.950213432312012,15.189316749572754,15.503389358520508,-0.006309005617972763,-0.008634859980243381,-0.013052043172912642,-0.024524533471091847,-0.03100846081855224,-0.034604845599470524,0.04433150776946415,0.027892116061169148,0.007068749560944276,46.17125454474126,16.041914942914342,15.517691609209681,0.2615954664926652,0.10632061528182035,15.650786972045898,15.856192064285278,15.392519989013671,15.701194167724056,15.701194167724056,15.572453563990866,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.839629173278809,0.014516783694975333,1
2012-04-11,15.790064811706543,15.840624809265137,15.723564147949219,15.839629173278809,88289.696,15.6129789352417,15.712106704711914,15.748969078063965,15.81945514678955,16.00550651550293,16.115097045898438,15.07225513458252,15.229415893554688,15.520325660705566,0.014516783694975333,0.008116191607115963,0.005756573320162328,0.0012752668345441531,-0.010363767123736545,-0.01709377683764801,0.050913020768576844,0.040068068531923906,0.020573248239349473,52.76446608031108,15.909138815308696,15.58411679992568,0.25917049560200606,0.09833484480689947,15.665373992919921,15.878832244873047,15.42154619216919,15.710125458405008,15.710125458405008,15.582931038864903,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.214473724365234,0.02366498274585771,1
2012-04-12,15.998783111572266,16.26752471923828,15.946727752685547,16.214473724365234,231127.086,15.839629173278809,15.6129789352417,15.712106704711914,15.748969078063965,15.81945514678955,16.332780838012695,15.386825561523438,15.091184616088867,15.59056282043457,0.02366498274585771,0.03852530587649983,0.03197324388731815,0.02955778527431674,0.024970428748037454,-0.007243537693967905,0.053789403118433166,0.0744334614446911,0.04001849780002198,61.22366466019653,16.2407270106405,15.410536035624146,0.2712222849132537,0.12085969144675524,15.692572021484375,15.922443723678589,15.456863803863525,15.742664056208893,15.742664056208893,15.607697418688446,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.556690216064453,-0.04056767549059215,0
2012-04-13,16.128297805786133,16.16416358947754,15.530288696289062,15.556690216064453,327595.322,16.214473724365234,15.839629173278809,15.6129789352417,15.712106704711914,15.748969078063965,16.149717330932617,15.342244148254395,15.247846603393555,15.682218551635742,-0.04056767549059215,-0.017862726085258962,-0.0036052517210659607,-0.009891511785676266,-0.012208980857504437,-0.036720587903560364,0.013977490237923051,0.020254900295374245,-0.00800450109517159,45.74268322429186,16.25573814247669,15.318613358988154,0.30071962371060496,0.08465728639761316,15.6943985303243,15.92676501274109,15.478667087554932,15.73066574394151,15.73066574394151,15.605697136232603,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,15.095170021057129,-0.029666991409955545,0
2012-04-16,15.516839027404785,15.537013053894043,14.985330581665039,15.095170021057129,228537.416,15.556690216064453,16.214473724365234,15.839629173278809,15.6129789352417,15.712106704711914,15.971136093139648,15.470264434814453,15.187074661254883,15.56640338897705,-0.029666991409955545,-0.0690311460202464,-0.04699978415388473,-0.033165286159181906,-0.0392650518004547,-0.05484682285431075,-0.024246153990309827,-0.006051503811476011,-0.030272462825524205,38.40499445527758,16.39675651022478,14.930820317778148,0.3200510530455199,0.01851239752493683,15.681795787811279,15.903141069412232,15.489107971191407,15.689666019884452,15.689666019884452,15.585676465049252,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.182342529296875,0.005774860973287721,1
2012-04-17,15.157187461853027,15.3845853805542,15.118581771850586,15.182342529296875,121409.373,15.095170021057129,15.556690216064453,16.214473724365234,15.839629173278809,15.6129789352417,16.112606048583984,15.567648887634277,15.082467079162598,15.655817985534668,0.005774860973287721,-0.024063453187556094,-0.06365493031805236,-0.041496340399860165,-0.02758195010260278,-0.05773513710209921,-0.024750452757414054,0.006621957111530019,-0.03024277981995349,40.3513049039301,16.40888759126705,14.74643467435795,0.3178627892206306,-0.026567556319431418,15.677910327911377,15.872742509841919,15.495703239440918,15.656935472104609,15.656935472104609,15.569859447960923,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.129541397094727,-0.0034777987718469516,0
