,strategy,test_len,model,metric,mean,median,std
0,target_close_all_lags,260,LR,explained_variance,0.963272821155006,0.9786999244358368,0.03499724507221962
1,target_close_all_lags,260,Lasso,explained_variance,0.963827423568842,0.979587440957619,0.03424951645835101
2,target_close_all_lags,260,Ridge,explained_variance,0.9632574904997393,0.9786992645795576,0.035000607010593474
3,target_close_all_lags,260,RandomForest,explained_variance,0.3838543122973376,0.20286302898286868,0.343892963231828
4,target_close_all_lags,260,XGB,explained_variance,0.348904533493982,0.16855462203549543,0.3518062054641897
5,target_close_all_lags,260,SVR,explained_variance,0.9185181480256619,0.9549404719598895,0.08012827753220442
6,target_close_all_lags,260,LR,r2,0.9627703598963294,0.9783396600636424,0.03542990019040662
7,target_close_all_lags,260,Lasso,r2,0.9622473974345984,0.9782103608182937,0.03492888450943342
8,target_close_all_lags,260,Ridge,r2,0.9627534285055906,0.9783363691749245,0.03543318113654179
9,target_close_all_lags,260,RandomForest,r2,-0.4139576790168771,-0.48009972184267724,1.118978149113572
10,target_close_all_lags,260,XGB,r2,-0.6262123536521115,-0.543581327903323,1.357870843010715
11,target_close_all_lags,260,SVR,r2,0.8660130086341318,0.9449617275071471,0.20441832243188635
12,target_close_all_lags,260,LR,neg_mean_absolute_error,-1.169429904760647,-0.8513186203105568,0.9331010027241636
13,target_close_all_lags,260,Lasso,neg_mean_absolute_error,-1.1658628444650267,-0.855229179615714,0.9174646299507719
14,target_close_all_lags,260,Ridge,neg_mean_absolute_error,-1.169548845445938,-0.8512966367006918,0.9329802758047225
15,target_close_all_lags,260,RandomForest,neg_mean_absolute_error,-7.989560471663002,-5.135534758554583,8.410170550336964
16,target_close_all_lags,260,XGB,neg_mean_absolute_error,-8.450385504094962,-5.010626543485201,8.629403410615405
17,target_close_all_lags,260,SVR,neg_mean_absolute_error,-1.6384049334507995,-1.2513645175640349,0.9969166696290006
18,target_close_all_lags,260,LR,neg_mean_squared_error,-4.174616035191119,-1.4509701165199864,5.196776793252657
19,target_close_all_lags,260,Lasso,neg_mean_squared_error,-4.133186358126456,-1.4587553343699793,5.1574821405522835
20,target_close_all_lags,260,Ridge,neg_mean_squared_error,-4.174653026154993,-1.450847046148544,5.196714333524668
21,target_close_all_lags,260,RandomForest,neg_mean_squared_error,-239.34504503058557,-42.24944676181856,419.1087035570992
22,target_close_all_lags,260,XGB,neg_mean_squared_error,-253.9557904463855,-42.46800630219928,436.1375966220013
23,target_close_all_lags,260,SVR,neg_mean_squared_error,-6.259743674600021,-2.693280053442648,6.656003208696997
24,target_close_all_lags,260,LR,neg_median_absolute_error,-0.8488130841917862,-0.5520436254228471,0.7428228496267891
25,target_close_all_lags,260,Lasso,neg_median_absolute_error,-0.8538708138245781,-0.5565939819145633,0.7261336403800727
26,target_close_all_lags,260,Ridge,neg_median_absolute_error,-0.8492325242349031,-0.5523945109479413,0.7424473521693526
27,target_close_all_lags,260,RandomForest,neg_median_absolute_error,-6.594588822935021,-3.5539691999030865,7.524555903719797
28,target_close_all_lags,260,XGB,neg_median_absolute_error,-7.039793067508276,-3.406667709350586,7.888709684347433
29,target_close_all_lags,260,SVR,neg_median_absolute_error,-1.277664962367097,-0.9496506687723425,0.848043306473174
0,target_return_1d_all_returns,260,LR,explained_variance,-0.022303620034676366,-0.011371036062179263,0.031551146659908734
1,target_return_1d_all_returns,260,Lasso,explained_variance,-2.4671622769447922e-17,0.0,6.978188705261222e-17
2,target_return_1d_all_returns,260,Ridge,explained_variance,-0.01790498603325176,-0.010242400836336873,0.023841154917623678
3,target_return_1d_all_returns,260,RandomForest,explained_variance,-0.015128530484886394,-0.0019388802076916178,0.04359416124409544
4,target_return_1d_all_returns,260,XGB,explained_variance,-0.16196421165572114,-0.06846312239749297,0.21277243369799656
5,target_return_1d_all_returns,260,SVR,explained_variance,-1.2422098855981576,-0.7057808931720115,1.1670023411304264
6,target_return_1d_all_returns,260,LR,r2,-0.030691033427650744,-0.018384582071201416,0.03239343874663616
7,target_return_1d_all_returns,260,Lasso,r2,-0.00458236771562184,-0.003144907622092852,0.002984234588849908
8,target_return_1d_all_returns,260,Ridge,r2,-0.02609440972252232,-0.0182637868616653,0.024072142695147385
9,target_return_1d_all_returns,260,RandomForest,r2,-0.027447957561979226,-0.011139137571336333,0.048763456671652924
10,target_return_1d_all_returns,260,XGB,r2,-0.1941114819452398,-0.0724669902531474,0.25456239334730396
11,target_return_1d_all_returns,260,SVR,r2,-2.777983488181119,-2.200070387049865,1.8690967145726756
12,target_return_1d_all_returns,260,LR,neg_mean_absolute_error,-0.01425896373223866,-0.013865116709624162,0.003707176489595489
13,target_return_1d_all_returns,260,Lasso,neg_mean_absolute_error,-0.014045340256174087,-0.013629691419255902,0.00368856424409468
14,target_return_1d_all_returns,260,Ridge,neg_mean_absolute_error,-0.014215871807860473,-0.013850470491616897,0.00370929165596074
15,target_return_1d_all_returns,260,RandomForest,neg_mean_absolute_error,-0.01423600661525167,-0.01348221165445106,0.003934837574066003
16,target_return_1d_all_returns,260,XGB,neg_mean_absolute_error,-0.01550662862746277,-0.014165452609536038,0.005250753804829651
17,target_return_1d_all_returns,260,SVR,neg_mean_absolute_error,-0.030469188100779428,-0.0273013324303658,0.009654247367850902
18,target_return_1d_all_returns,260,LR,neg_mean_squared_error,-0.00044148537211760944,-0.000436517983039519,0.00021794752799179416
19,target_return_1d_all_returns,260,Lasso,neg_mean_squared_error,-0.0004302703822956283,-0.0004126993762892422,0.0002156027491383653
