,strategy,test_len,model,metric,imp
5,target_class_all_returns,260,LogReg,f1,"[ 0.00453204  0.39424975 -0.22128609 -0.01068879 -0.27578342 -0.09975487
 -0.45720179  0.3355823  -0.34188654]"
6,target_class_all_returns,260,RandomForest,f1,"[ 0.00453204  0.39424975 -0.22128609 -0.01068879 -0.27578342 -0.09975487
 -0.45720179  0.3355823  -0.34188654]"
7,target_class_all_returns,260,SVC,f1,"[ 0.00453204  0.39424975 -0.22128609 -0.01068879 -0.27578342 -0.09975487
 -0.45720179  0.3355823  -0.34188654]"
8,target_class_all_returns,260,KNN,f1,"[ 0.00453204  0.39424975 -0.22128609 -0.01068879 -0.27578342 -0.09975487
 -0.45720179  0.3355823  -0.34188654]"
9,target_class_all_returns,260,GNB,f1,"[ 0.00453204  0.39424975 -0.22128609 -0.01068879 -0.27578342 -0.09975487
 -0.45720179  0.3355823  -0.34188654]"
10,target_class_all_returns,260,LogReg,precision,"[ 0.00453204  0.39424975 -0.22128609 -0.01068879 -0.27578342 -0.09975487
 -0.45720179  0.3355823  -0.34188654]"
11,target_class_all_returns,260,RandomForest,precision,"[ 0.00453204  0.39424975 -0.22128609 -0.01068879 -0.27578342 -0.09975487
 -0.45720179  0.3355823  -0.34188654]"
12,target_class_all_returns,260,SVC,precision,"[ 0.00453204  0.39424975 -0.22128609 -0.01068879 -0.27578342 -0.09975487
 -0.45720179  0.3355823  -0.34188654]"
13,target_class_all_returns,260,KNN,precision,"[ 0.00453204  0.39424975 -0.22128609 -0.01068879 -0.27578342 -0.09975487
 -0.45720179  0.3355823  -0.34188654]"
14,target_class_all_returns,260,GNB,precision,"[ 0.00453204  0.39424975 -0.22128609 -0.01068879 -0.27578342 -0.09975487
 -0.45720179  0.3355823  -0.34188654]"
15,target_class_all_returns,260,LogReg,recall,"[ 0.00453204  0.39424975 -0.22128609 -0.01068879 -0.27578342 -0.09975487
 -0.45720179  0.3355823  -0.34188654]"
16,target_class_all_returns,260,RandomForest,recall,"[ 0.00453204  0.39424975 -0.22128609 -0.01068879 -0.27578342 -0.09975487
 -0.45720179  0.3355823  -0.34188654]"
17,target_class_all_returns,260,SVC,recall,"[ 0.00453204  0.39424975 -0.22128609 -0.01068879 -0.27578342 -0.09975487
 -0.45720179  0.3355823  -0.34188654]"
18,target_class_all_returns,260,KNN,recall,"[ 0.00453204  0.39424975 -0.22128609 -0.01068879 -0.27578342 -0.09975487
 -0.45720179  0.3355823  -0.34188654]"
19,target_class_all_returns,260,GNB,recall,"[ 0.00453204  0.39424975 -0.22128609 -0.01068879 -0.27578342 -0.09975487
 -0.45720179  0.3355823  -0.34188654]"
20,target_class_all_returns,260,LogReg,roc_auc,"[ 0.00453204  0.39424975 -0.22128609 -0.01068879 -0.27578342 -0.09975487
 -0.45720179  0.3355823  -0.34188654]"
21,target_class_all_returns,260,RandomForest,roc_auc,"[ 0.00453204  0.39424975 -0.22128609 -0.01068879 -0.27578342 -0.09975487
 -0.45720179  0.3355823  -0.34188654]"
22,target_class_all_returns,260,SVC,roc_auc,"[ 0.00453204  0.39424975 -0.22128609 -0.01068879 -0.27578342 -0.09975487
 -0.45720179  0.3355823  -0.34188654]"
23,target_class_all_returns,260,KNN,roc_auc,"[ 0.00453204  0.39424975 -0.22128609 -0.01068879 -0.27578342 -0.09975487
 -0.45720179  0.3355823  -0.34188654]"
